Location_ID,Category,Type,Source,Name,Prefix,House_Number,Unit_Type,Unit_Number,Street_Name,Street_Type,City,State,Zip,Stop_ID,X_Coord,Y_Coord,Lat,Lon,Request
574,POI,Landmarks,Government Facility/Agency,Bonnie L Hays Animal Shelter,SE,1901,,,24th,Ave,Hillsboro,OR,97123,,7572396,679520,45.504277,-122.956491,Name + City
575,POI,Landmarks,Government Facility/Agency,Clackamas County Animal Adoption and Education Center,SE,13141,,,Highway 212,,Clackamas,OR,97015,,7681313,642362,45.410693,-122.528164,Name + City
576,POI,Landmarks,Government Facility/Agency,Clackamas County Courthouse,,807,,,Main,St,Oregon City,OR,97045,,7660472,623954.1,45.358756,-122.6074221,Name + City
577,POI,Landmarks,Government Facility/Agency,Clackamas County Justice Court,SE,11750,Suite,D,82nd,Ave,Happy Valley,OR,97086,,7671140,652312.06,45.4372654,-122.568757,Name + City
578,POI,Landmarks,Government Facility/Agency,Downtown Portland DMV,SW,1502,,,6th,Ave,Portland,OR,97201,,7643005.5,680875.3,45.51354958,-122.6813285,Name + City
579,POI,Landmarks,Government Facility/Agency,East County Courthouse,SE,18480,,,Stark,St,Portland,OR,97233,,7696430,681422.94,45.51881795,-122.4730301,Name + City
580,POI,Landmarks,Government Facility/Agency,Edith Green-Wendall Wyatt Federal Building,SW,1220,,,3rd,Ave,Portland,OR,97204,,7644094.5,681166.06,45.51442731,-122.6771124,Name + City
581,POI,Landmarks,Government Facility/Agency,Gladstone DMV,,10,,,82nd,Dr,Gladstone,OR,97027,,7666530,631362,45.37949846,-122.5846051,Name + City
582,POI,Landmarks,Government Facility/Agency,Gresham DMV,NE,1519,,,181st,Ave,Portland,OR,97230,,7694896,686880.1,45.53367776,-122.4795347,Name + City
583,POI,Landmarks,Government Facility/Agency,Hillsboro DMV,SW,1300,Suite H,,Oak,St,Hillsboro,OR,97123,,7560383,685066.25,45.51846928,-123.003997,Name + City
584,POI,Landmarks,Government Facility/Agency,Justice Center,SW,1120,Floor,3rd,3rd,Ave,Portland,OR,97204,,7644203.5,681420.8,45.51513378,-122.6767141,Name + City
585,POI,Landmarks,Government Facility/Agency,Justice Services,N,150,,,1st,Ave,Hillsboro,OR,97124,,7564194,686717.06,45.52331771,-122.9893343,Name + City
586,POI,Landmarks,Government Facility/Agency,Juvenile Court,,2123,,,Kaen,Rd,Oregon City,OR,97045,,7662215.5,614018.4,45.3316381,-122.5996369,Name + City
587,POI,Landmarks,Government Facility/Agency,Juvenile Justice Center,NE,1401,,,68th,St,Portland,OR,97213,,7665315.5,686810.6,45.53144166,-122.5949253,Name + City
588,POI,Landmarks,Government Facility/Agency,Juvenile Services,N,222,,,1st,Ave,Hillsboro,OR,97124,,7564220.5,687065,45.52427378,-122.9892727,Name + City
589,POI,Landmarks,Government Facility/Agency,Lake Oswego DMV,SW,3,Suite,D,Monroe,Pkwy,Lake Oswego,OR,97035,,7636822,651885.94,45.43360933,-122.7023594,Name + City
590,POI,Landmarks,Government Facility/Agency,Law Enforcement Center,SW,215,,,Adams,,Hillsboro,OR,97123,,7563096,685857.25,45.5208678,-122.9935128,Name + City
591,POI,Landmarks,Government Facility/Agency,Mall 205 DMV,SE,9900,Suite,E-21,Washington,St,Portland,OR,97216,,7673813.5,680710.3,45.51531548,-122.5611671,Name + City
592,POI,Landmarks,Government Facility/Agency,Mead Building,SW,421,,,5th,Ave,Portland,OR,97204,,7644179,683346.35,45.52041122,-122.677012,Name + City
593,POI,Landmarks,Government Facility/Agency,Metro,NE,600,,,Grand,Ave,Portland,OR,97232,,7648537.5,685716.4,45.52722999,-122.6602604,Name + City
594,POI,Landmarks,Government Facility/Agency,Multnomah Building,SE,501,,,Hawthorne,Blvd,Portland,OR,97214,,7648371.5,680316,45.51241156,-122.6603445,Name + City
595,POI,Landmarks,Government Facility/Agency,Multnomah County Animal Services,W,1700,,,Columbia River,Hwy,Troutdale,OR,97060,,7714284,689424,45.541932,-122.404127,Name + City
596,POI,Landmarks,Government Facility/Agency,Multnomah County Courthouse,SW,1021,,,4th,Ave,Portland,OR,97204,,7643801,681868.7,45.51633203,-122.6783308,Name + City
597,POI,Landmarks,Government Facility/Agency,Multnomah County Health Department,SW,426,Floor,8th,Startk,St,Portland,OR,97204,,7644402.5,683404.9,45.52058826,-122.6761465,Name + City
598,POI,Landmarks,Government Facility/Agency,North Portland DMV,N,1186,,,Hayden Meadows,Dr,Portland,OR,97217,,7644342.5,709629.25,45.59248185,-122.6791399,Name + City
599,POI,Landmarks,Government Facility/Agency,Oregon City Municipal Court,,320,,,Warner Milne,Rd,Oregon City,OR,97045,,7663660.5,615621.25,45.33613579,-122.5941813,Name + City
600,POI,Landmarks,Government Facility/Agency,Ralph M Holman Law Center,,821,,,Main,St,Oregon City,OR,97045,,7660670.5,624003.06,45.35890444,-122.6066551,Name + City
601,POI,Landmarks,Government Facility/Agency,Sandy DMV,,37395,,,Hwy 26,,Sandy,OR,97055,,7745154.5,637606.5,45.40177704,-122.2792165,Name + City
602,POI,Landmarks,Government Facility/Agency,Sherwood DMV,SW,14240,,,Galbreath,Dr,Sherwood,OR,97140,,7605349,628992.8,45.36842652,-122.8223512,Name + City
603,POI,Landmarks,Government Facility/Agency,Social Security Administration (Beaverton),SW,11975,Suite,100,2nd,St,Beaverton,OR,97005,,7612350,671416.5,45.48528552,-122.799819,Name + City
604,POI,Landmarks,Government Facility/Agency,Social Security Administration (Oregon City),,194,,,Beverly,Dr,Oregon City,OR,97045,,7664064,616588.6,45.33881682,-122.5927101,Name + City
605,POI,Landmarks,Government Facility/Agency,Social Security Administration (Portland-Dwntwn),SW,1538,,,Yamhill,St,Portland,OR,97205,,7641294.5,683515.56,45.52066143,-122.6882797,Name + City
606,POI,Landmarks,Government Facility/Agency,Social Security Administration (Portland-SE),SE,17925,,,Division,St,Portland,OR,97236,,7694924.5,676382.8,45.50489761,-122.4784205,Name + City
607,POI,Landmarks,Government Facility/Agency,"US Bankruptcy Court, District of Oregon",SW,1001,,#700,5th,Ave,Portland,OR,97204,,7643543,681979.3,45.51661618,-122.6793486,Name + City
608,POI,Landmarks,Government Facility/Agency,Washington County Courthouse,NE,145,,,2nd,Ave,Hillsboro,OR,97124,,7564327.5,686711.44,45.52331358,-122.9888129,Name + City
609,POI,Landmarks,Government Facility/Agency,Washington County Justice Court,SW,3700,Suite,150,Murray,Blvd,Beaverton,OR,97005,,7605841.5,674553.25,45.49337424,-122.8255379,Name + City
610,POI,Landmarks,Government Facility/Agency,WorkSource Oregon: Beaverton/Hillsboro - Washington County,SW,241,,,Edgeway,Dr,Beaverton,OR,97006,,7594723.5,683767.8,45.51775021,-122.8699299,Name + City
611,POI,Landmarks,Government Facility/Agency,WorkSource Oregon: Gresham - Portland Metro East,SE,19421,,,Stark,St,Gresham,OR,97233,,7699156,681584.44,45.51944284,-122.4624132,Name + City
612,POI,Landmarks,Government Facility/Agency,WorkSource Oregon: Oregon City - Clackamas County,,506,,,High,St,Oregon City,OR,97045,,7660345,622875.8,45.35579037,-122.6078066,Name + City
613,POI,Landmarks,Government Facility/Agency,WorkSource Oregon: Portland - Portland Metro Central,N,30,Suite,E,Webster,St,Portland,OR,97217,,7646901.5,697516.5,45.55946184,-122.6678772,Name + City
614,POI,Landmarks,Government Facility/Agency,WorkSource Oregon: Portland - Portland Metro SE,SE,7916,Suite,104,Foster,Rd,Portland,OR,97206,,7668167,669227.9,45.48343609,-122.5820336,Name + City
615,POI,Landmarks,Government Facility/Agency,WorkSource Oregon: Tualatin - Portland Metro,SW,7995,,,Mohawk,St,Tualatin,OR,97062,,7621562,631765.2,45.37728838,-122.7595908,Name + City
616,POI,Landmarks,Hospital,Adventist Medical Center,SE,10123,,,Market,St,Portland,OR,97216,,7674511.5,679735.9375,45.5126898,-122.5583481,Name + City
617,POI,Landmarks,Hospital,Kaiser Permanente Westside,NW,2875,,,Stucki,Ave,Hillsboro,OR,97124,,7593133,691655,45.53924473,-122.8770375,Name + City
618,POI,Landmarks,Hospital,Kaiser Sunnyside,SE,10180,,,Sunnyside,Rd,Clackamas,OR,97015,,7673267,650511.9375,45.4324758,-122.5602944,Name + City
619,POI,Landmarks,Hospital,Legacy Emanuel,N,2801,,,Gantenbein,Ave,Portland,OR,97227,,7646331.5,691757.375,45.5436303,-122.6694981,Name + City
620,POI,Landmarks,Hospital,Legacy Good Samaritan,NW,1015,,,22nd,Ave,Portland,OR,97210,,7639020,687091,45.53029089,-122.6975299,Name + City
621,POI,Landmarks,Hospital,Legacy Meridian Park,SW,19300,,,65th,Ave,Tualatin,OR,97062,,7626422,632089.5625,45.37854468,-122.7407193,Name + City
622,POI,Landmarks,Hospital,Legacy Mount Hood,SE,24800,,,Stark,St,Gresham,OR,97030,,7713349,680282.125,45.51680191,-122.4069352,Name + City
623,POI,Landmarks,Hospital,OHSU Doernbecher Children's Hospital,SW,700,,,Campus,Dr,Portland,OR,97239,,7641613.426,675176.2876,45.49781769,-122.6861556,Name + City
624,POI,Landmarks,Hospital,Oregon Health & Science University,SW,3181,,,Sam Jackson Park,Rd,Portland,OR,97239,,7641883.586,675677.8919,45.49921298,-122.6851552,Name + City
625,POI,Landmarks,Hospital,Portland VA Medical Center,SW,3710,,,US Veterans Hospital,Rd,Portland,OR,97239,,7642199,674876.3125,45.49703869,-122.6838411,Name + City
626,POI,Landmarks,Hospital,Providence Milwaukie,SE,10150,,,32nd,Ave,Milwaukie,OR,97222,,7656168,657216.3125,45.44964218,-122.6275683,Name + City
627,POI,Landmarks,Hospital,Providence Portland,NE,4805,,,Glisan,St,Portland,OR,97213,,7660438.5,685442.125,45.52733796,-122.6138106,Name + City
628,POI,Landmarks,Hospital,Providence St. Vincent,SW,9205,,,Barnes,Rd,Portland,OR,97225,,7619800,680372.625,45.51041318,-122.7717638,Name + City
629,POI,Landmarks,Hospital,Providence Willamette Falls,,1500,,,Division,St,Oregon City,OR,97045,,7665729,622915.0625,45.35627817,-122.5868724,Name + City
630,POI,Landmarks,Hospital,Randall Children's Hospital at Legacy Emanuel,N,2801,,,Gantenbein,Ave,Portland,OR,97227,,7646203.101,692067.6348,45.54446778,-122.6700316,Name + City
631,POI,Landmarks,Hospital,Shriners Hospital for Children,SW,3101,,,Sam Jackson Park,Rd,Portland,OR,97239,,7642114.5,676281.1875,45.50088795,-122.6843186,Name + City
632,POI,Landmarks,Hospital,Tuality Community,SE,335,,,8th,Ave,Hillsboro,OR,97123,,7566996,685271.1875,45.51958396,-122.9782337,Name + City
633,POI,Landmarks,Hospital,Tuality Forest Grove,,1809,,,Maple,St,Forest Grove,OR,97116,,7538178,685255.75,45.51706138,-123.0906069,Name + City
634,POI,Landmarks,Hospital,Vibra Specialty Hospital,NE,10300,,,Hancock,St,Portland,OR,97220,,7675206.5,688107.4375,45.53569119,-122.556469,Name + City
635,POI,Landmarks,Library,Albina Library,NE,3605,,,15th,Ave,Portland,OR,97212,,7651024.758,693713.3999,45.54933369,-122.6513894,Name + City
636,POI,Landmarks,Library,Aloha Community Library,SW,17683,Suite,E,Farmington,Rd,Aloha,OR,97078,,7596896,669799.25,45.47962957,-122.8598662,Name + City
637,POI,Landmarks,Library,Banks Public Library,NW,42461,,,Market,St,Banks,OR,97106,,7533433.031,722870.6673,45.61975261,-123.1138557,Name + City
638,POI,Landmarks,Library,Beaverton City Library,SW,12375,,,5th,St,Beaverton,OR,97005,,7611259.956,671016.6898,45.48409953,-122.804023,Name + City
639,POI,Landmarks,Library,Beaverton City Library at Murray Scholls,SW,11200,Suite,102,Murray Scholls,Place,Beaverton,OR,97007,,7604823.365,654648.6517,45.43872379,-122.827271,Name + City
640,POI,Landmarks,Library,Belmont Library,SE,1038,,,Cesar Chavez,Blvd,Portland,OR,97214,,7658049.627,681091.4404,45.51523773,-122.6226828,Name + City
641,POI,Landmarks,Library,Canby Public Library,N,292,,,Holly,St,Canby,OR,97013,,7637087.24,590001.1632,45.26395075,-122.6947781,Name + City
642,POI,Landmarks,Library,Capitol Hill Library,SW,10723,,,Capitol,Hwy,Portland,OR,97219,,7631075.364,657275.2708,45.44794936,-122.7253156,Name + City
643,POI,Landmarks,Library,Cedar Mill Community Library,NW,12505,,,Cornell,Rd,Portland,OR,97229,,7611260.976,686308.4941,45.52602318,-122.8057204,Name + City
644,POI,Landmarks,Library,Cedar Mill Community Library at Bethany,NW,15325,Suite,J-8,Central,Drive,Portland,OR,97229,,7604058.714,696878.4835,45.55443363,-122.8350032,Name + City
645,POI,Landmarks,Library,Central Library,SW,801,,,10th,Ave,Portland,OR,97205,,7642641.992,682954.4556,45.51921925,-122.6829652,Name + City
646,POI,Landmarks,Library,Cornelius Public Library,N,1355,,,Barlow,St,Cornelius,OR,97113,,7547286.134,686621.0408,45.52159985,-123.0552595,Name + City
647,POI,Landmarks,Library,Estacada Library,NW,825,,,Wade,St,Estacada,OR,97023,,7729003.413,599669.9356,45.29675712,-122.3387217,Name + City
648,POI,Landmarks,Library,Fairview-Columbia Library,NE,1520,,,Village,St,Fairview,OR,97024,,7705235.344,686180.8327,45.53244577,-122.4391321,Name + City
649,POI,Landmarks,Library,Forest Grove City Library,,2114,,,Pacific,Ave,Forest Grove,OR,97116,,7533243.401,686301.359,45.51949191,-123.10998,Name + City
650,POI,Landmarks,Library,Garden Home Community Library,SW,7475,,,Oleson,Rd,Portland,OR,97223,,7623951.246,664119.9069,45.4661733,-122.7538083,Name + City
651,POI,Landmarks,Library,Gladstone Public Library,E,135,,,Dartmouth,St,Gladstone,OR,97027,,7664212.37,631732.7836,45.38034753,-122.5936594,Name + City
652,POI,Landmarks,Library,Gregory Heights Library,NE,7921,,,Sandy,Blvd,Portland,OR,97213,,7668966.372,694057.0297,45.55156516,-122.5814117,Name + City
653,POI,Landmarks,Library,Gresham Library,NW,385,,,Miller,Ave,Gresham,OR,97030,,7706570.675,674392.4479,45.50021107,-122.4328222,Name + City
654,POI,Landmarks,Library,Happy Valley Library,SE,13793,,,Sieben Park,Way,Happy Valley,OR,97015,,7685372,646641.56,45.42270354,-122.5127784,Name + City
655,POI,Landmarks,Library,Hillsboro Brookwood Library,NE,2850,,,Brookwood,Pkwy,Hillsboro,OR,97124,,7578031.394,693415.7068,45.54283215,-122.9361569,Name + City
656,POI,Landmarks,Library,Hillsboro Shute Park Library,SE,775,,,10th,Ave,Hillsboro,OR,97123,,7567751.53,683322.1439,45.51430441,-122.9750545,Name + City
657,POI,Landmarks,Library,Hillsdale Library,SW,1525,,,Sunset,Blvd,Portland,OR,97239,,7639411.308,668664.4435,45.47980044,-122.694051,Name + City
658,POI,Landmarks,Library,Holgate Library,SE,7905,,,Holgate,Blvd,Portland,OR,97206,,7668184.113,671773.3273,45.49041319,-122.5822226,Name + City
659,POI,Landmarks,Library,Hollywood Library,NE,4040,,,Tillamook,St,Portland,OR,97212,,7658550.701,689244.3713,45.53762693,-122.6215638,Name + City
660,POI,Landmarks,Library,Kenton Library,N,8226,,,Denver,Ave,Portland,OR,97217,,7642330.278,706156.3586,45.5828114,-122.6866306,Name + City
661,POI,Landmarks,Library,Lake Oswego Public Library,,706,,,4th,St,Lake Oswego,OR,97034,,7645708.385,648187.3379,45.42412409,-122.6673677,Name + City
662,POI,Landmarks,Library,Ledding Library of Milwaukie,SE,10660,,,21st,Ave,Milwaukie,OR,97222,,7652823.731,656025.2988,45.44613435,-122.6404723,Name + City
663,POI,Landmarks,Library,Midland Library,SE,805,,,122nd,Ave,Portland,OR,97233,,7679705.663,681089.4704,45.51676217,-122.5382253,Name + City
664,POI,Landmarks,Library,Molalla Public Library,E,201,,,5th,St,Molalla,OR,97038,,7666118.557,545500.0781,45.14403827,-122.5776134,Name + City
665,POI,Landmarks,Library,North Plains Public Library,NW,31334,,,Commercial,St,North Plains,OR,97133,,7562481.164,713799.5481,45.59740844,-122.9992825,Name + City
666,POI,Landmarks,Library,North Portland Library,N,512,,,Killingsworth,St,Portland,OR,97217,,7646012.873,698656.0427,45.56251693,-122.6714649,Name + City
667,POI,Landmarks,Library,Northwest Library,NW,2300,,,Thurman,St,Portland,OR,97210,,7638678.426,688939.361,45.53533296,-122.6990586,Name + City
668,POI,Landmarks,Library,Oak Lodge Library,SE,16201,,,Mcloughlin,Blvd,Oak Grove,OR,97267,,7656498.805,641216.4292,45.40579767,-122.6246403,Name + City
669,POI,Landmarks,Library,Oregon City Public Library,,606,,,John Adams,St,Oregon City,OR,97045,,7661264.721,622685.1521,45.35533011,-122.6042106,Name + City
670,POI,Landmarks,Library,Oregon College of Art & Craft,SW,8245,,,Barnes,Rd,Portland,OR,97225,,7622646.703,680623.7068,45.51132062,-122.760691,Name + City
671,POI,Landmarks,Library,Rockwood Library,SE,17917,,,Stark,St,Portland,OR,97233,,7694901.933,681704.9764,45.5194862,-122.4790169,Name + City
672,POI,Landmarks,Library,Sandy Public Library,,38980,,,Proctor,Blvd,Sandy,OR,97055,,7749567,635764.9,45.396993,-122.261884,Name + City
673,POI,Landmarks,Library,Sellwood-Moreland Library,SE,7860,,,13th,Ave,Portland,OR,97202,,7649866.679,663966.5358,45.46769173,-122.6528146,Name + City
674,POI,Landmarks,Library,Sherwood Public Library,SW,22560,,,Pine,St,Sherwood,OR,97140,,7599554.76,626611.2261,45.36143309,-122.844619,Name + City
675,POI,Landmarks,Library,St. Johns Library,N,7510,,,Charleston,Ave,Portland,OR,97203,,7625889.004,709258.5201,45.59007369,-122.75116,Name + City
676,POI,Landmarks,Library,Tigard Public Library,SW,13500,,,Hall,Blvd,Tigard,OR,97223,,7620517.729,648232.5343,45.42235208,-122.76545,Name + City
677,POI,Landmarks,Library,Troutdale Library,SW,2451,,,Cherry Park,Rd,Troutdale,OR,97060,,7712508.441,685106.3552,45.52997503,-122.4106586,Name + City
678,POI,Landmarks,Library,Tualatin Public Library,SW,18878,,,Martinazzi,Ave,Tualatin,OR,97062,,7621890.856,634313.8193,45.38429681,-122.7585887,Name + City
679,POI,Landmarks,Library,Tuality Health Resource Center,SE,334,,,8th,Ave,Hillsboro,OR,97123,,7567305.347,685253.9827,45.51956282,-122.9770253,Name + City
680,POI,Landmarks,Library,West Linn Public Library,,1595,,,Burns,St,West Linn,OR,97068,,7658833.545,627225.2686,45.36760433,-122.6141273,Name + City
681,POI,Landmarks,Library,West Slope Community Library,SW,3678,,,78th,Ave,Portland,OR,97225,,7623342.011,674008.5227,45.49323765,-122.7572588,Name + City
682,POI,Landmarks,Library,Wilsonville Public Library,SW,8200,,,Wilsonville,Rd,Wilsonville,OR,97070,,7620439.003,604573.2753,45.30264494,-122.7609983,Name + City
683,POI,Landmarks,Library,Woodstock Library,SE,6008,,,49th,Ave,Portland,OR,97206,,7660400.098,667809.4657,45.47899084,-122.6121618,Name + City
684,Business,Landmarks,Major Employer,Adidas North America,N,5055,,,Greeley,Ave,Portland,OR,97217,,7639991,697716.9,45.5594996,-122.6948686,Name + City
685,Business,Landmarks,Major Employer,Columbia Sportswear (HQ),NW,14375,,,Science Park,Dr,Portland,OR,97229,,7606425.5,687905.1,45.53002506,-122.8247595,Name + City
686,Business,Landmarks,Major Employer,Columbia Sportswear Distribution Center,N,7000,,,Leadbetter,Rd,Portland,OR,97203,,7627023,722806.9,45.627308,-122.7482045,Name + City
687,Business,Landmarks,Major Employer,EVRAZ Portland,N,14400,,,Rivergate,Blvd,Portland,OR,97203,,7619117.5,722354.56,45.62546051,-122.7790441,Name + City
688,Business,Landmarks,Major Employer,FedEx Ground Hub,NW,2460,,,Sundial,Rd,Troutdale,OR,97060,,7715032.5,694895,45.55698,-122.401711,Name + City
689,Business,Landmarks,Major Employer,Franz Bakery,NE,340,,,11th,St,Portland,OR,97232,,7650020.5,685090.1,45.52562146,-122.6544107,Name + City
690,Business,Landmarks,Major Employer,Gunderson Marine,NW,4350,,,Front,Ave,Portland,OR,97210,,7633683,695892.25,45.55402452,-122.7192915,Name + City
691,Business,Landmarks,Major Employer,Intel - Aloha,SW,3585,,,198th,Ave,Aloha,OR,97078,,7591101.5,674935.8,45.4932451,-122.8830382,Name + City
692,Business,Landmarks,Major Employer,Intel - Amberglen,NW,20270,,,Amberglen,Ct,Beaverton,OR,97006,,7590957.5,689328.9,45.53269196,-122.8852564,Name + City
693,Business,Landmarks,Major Employer,Intel - Casper,NW,6200,Building,12,Casper,Pl,Hillsboro,OR,97124,,7581982,701291.4,45.56475423,-122.9216656,Name + City
694,Business,Landmarks,Major Employer,Intel - Evergreen,NW,23215,,,Evergreen,Pkwy,Hillsboro,OR,97124,,7583689.5,696492.25,45.55173789,-122.9144416,Name + City
695,Business,Landmarks,Major Employer,Intel - Griffin,NW,2350,Suite,C-500,Griffin Oaks,St,Hillsboro,OR,97124,,7572156.5,692473.4,45.53976671,-122.9589645,Name + City
